model,stem,cls,rel_area,detected
YOLO11n,China_Drone__China_Drone_002360,D00,0.066948,True
YOLO11n,China_Drone__China_Drone_002360,D10,0.007797,True
YOLO11n,China_Drone__China_Drone_002365,D10,0.02478,True
YOLO11n,China_Drone__China_Drone_002381,D10,0.053673,False
YOLO11n,China_Drone__China_Drone_002383,D10,0.025085,False
YOLO11n,China_MotorBike__China_MotorBike_000002,D00,0.052071,True
YOLO11n,China_MotorBike__China_MotorBike_000002,D00,0.029907,True
YOLO11n,China_MotorBike__China_MotorBike_000003,D00,0.076416,True
YOLO11n,China_MotorBike__China_MotorBike_000003,D00,0.03418,False
YOLO11n,China_MotorBike__China_MotorBike_000003,D00,0.009945,True
YOLO11n,China_MotorBike__China_MotorBike_000003,D00,0.023666,True
YOLO11n,China_MotorBike__China_MotorBike_000003,D00,0.012512,False
YOLO11n,China_MotorBike__China_MotorBike_000005,D10,0.014771,False
YOLO11n,China_MotorBike__China_MotorBike_000005,D10,0.014664,True
YOLO11n,China_MotorBike__China_MotorBike_000005,D10,0.025421,True
YOLO11n,China_MotorBike__China_MotorBike_000005,D10,0.017857,False
YOLO11n,China_MotorBike__China_MotorBike_000012,D00,0.168243,True
YOLO11n,China_MotorBike__China_MotorBike_000012,D00,0.267143,True
YOLO11n,China_MotorBike__China_MotorBike_000019,D10,0.004639,False
YOLO11n,China_MotorBike__China_MotorBike_000019,D00,0.157387,True
YOLO11n,China_MotorBike__China_MotorBike_000019,D10,0.005722,False
YOLO11n,China_MotorBike__China_MotorBike_000033,D00,0.01173,False
YOLO11n,China_MotorBike__China_MotorBike_000033,D00,0.023865,False
YOLO11n,China_MotorBike__China_MotorBike_000033,D00,0.458885,True
YOLO11n,China_MotorBike__China_MotorBike_000033,D10,0.007637,False
YOLO11n,China_MotorBike__China_MotorBike_000034,D10,0.118908,True
YOLO11n,China_MotorBike__China_MotorBike_000042,D00,0.079994,True
YOLO11n,China_MotorBike__China_MotorBike_000042,D10,0.089264,True
YOLO11n,China_MotorBike__China_MotorBike_000042,D00,0.030251,True
YOLO11n,China_MotorBike__China_MotorBike_000042,D00,0.028198,False
YOLO11n,China_MotorBike__China_MotorBike_000042,D00,0.024567,True
YOLO11n,China_MotorBike__China_MotorBike_000042,D00,0.002083,False
YOLO11n,China_MotorBike__China_MotorBike_000050,D40,0.005554,True
YOLO11n,China_MotorBike__China_MotorBike_000051,D20,0.159077,False
YOLO11n,China_MotorBike__China_MotorBike_000053,D00,0.027023,True
YOLO11n,China_MotorBike__China_MotorBike_000056,D10,0.025635,True
YOLO11n,China_MotorBike__China_MotorBike_000057,D00,0.099415,True
YOLO11n,China_MotorBike__China_MotorBike_000058,D00,0.031761,True
YOLO11n,China_MotorBike__China_MotorBike_000058,D10,0.007935,True
YOLO11n,China_MotorBike__China_MotorBike_000058,D10,0.003845,False
YOLO11n,China_MotorBike__China_MotorBike_000059,D00,0.036983,True
YOLO11n,China_MotorBike__China_MotorBike_000059,D00,0.008289,False
YOLO11n,China_MotorBike__China_MotorBike_000061,D00,0.023041,True
YOLO11n,China_MotorBike__China_MotorBike_000072,D00,0.226448,True
YOLO11n,China_MotorBike__China_MotorBike_000072,D00,0.380222,True
YOLO11n,China_MotorBike__China_MotorBike_000079,D20,0.403198,True
YOLO11n,China_MotorBike__China_MotorBike_000079,D00,0.153137,False
YOLO11n,China_MotorBike__China_MotorBike_000086,D00,0.101555,True
YOLO11n,China_MotorBike__China_MotorBike_000086,D10,0.023365,True
YOLO11n,China_MotorBike__China_MotorBike_000086,D00,0.026894,False
YOLO11n,China_MotorBike__China_MotorBike_000086,D10,0.04364,True
YOLO11n,China_MotorBike__China_MotorBike_000086,D00,0.044861,False
YOLO11n,China_MotorBike__China_MotorBike_000086,D00,0.009293,False
YOLO11n,China_MotorBike__China_MotorBike_000089,D00,0.08844,True
YOLO11n,China_MotorBike__China_MotorBike_000089,D10,0.018688,True
YOLO11n,China_MotorBike__China_MotorBike_000108,D00,0.035877,False
YOLO11n,China_MotorBike__China_MotorBike_000108,D20,0.074707,True
YOLO11n,China_MotorBike__China_MotorBike_000108,D20,0.066338,False
YOLO11n,China_MotorBike__China_MotorBike_000108,D20,0.039864,True
YOLO11n,China_MotorBike__China_MotorBike_000112,D00,0.188255,True
YOLO11n,China_MotorBike__China_MotorBike_000112,D00,0.007553,False
YOLO11n,China_MotorBike__China_MotorBike_000112,D00,0.002609,False
YOLO11n,China_MotorBike__China_MotorBike_000112,D00,0.008354,True
YOLO11n,China_MotorBike__China_MotorBike_000112,D00,0.008011,False
YOLO11n,China_MotorBike__China_MotorBike_000112,D00,0.022461,True
YOLO11n,China_MotorBike__China_MotorBike_000112,D10,0.017853,True
YOLO11n,China_MotorBike__China_MotorBike_000113,D40,0.039604,True
YOLO11n,China_MotorBike__China_MotorBike_000115,D10,0.089668,True
YOLO11n,China_MotorBike__China_MotorBike_000125,D20,0.528603,True
YOLO11n,China_MotorBike__China_MotorBike_000127,D40,0.000893,False
YOLO11n,China_MotorBike__China_MotorBike_000143,D00,0.052738,False
YOLO11n,China_MotorBike__China_MotorBike_000143,D00,0.009293,True
YOLO11n,China_MotorBike__China_MotorBike_000143,D00,0.017548,False
YOLO11n,China_MotorBike__China_MotorBike_000146,D00,0.065063,True
YOLO11n,China_MotorBike__China_MotorBike_000148,D20,0.126705,True
YOLO11n,China_MotorBike__China_MotorBike_000148,D10,0.057011,False
YOLO11n,China_MotorBike__China_MotorBike_000164,D00,0.070496,True
YOLO11n,China_MotorBike__China_MotorBike_000164,D00,0.100647,True
YOLO11n,China_MotorBike__China_MotorBike_000164,D00,0.327484,True
YOLO11n,China_MotorBike__China_MotorBike_000164,D00,0.026985,False
YOLO11n,China_MotorBike__China_MotorBike_000168,D20,0.024967,False
YOLO11n,China_MotorBike__China_MotorBike_000181,D00,0.380539,True
YOLO11n,China_MotorBike__China_MotorBike_000181,D00,0.25795,True
YOLO11n,China_MotorBike__China_MotorBike_000201,D00,0.167046,True
YOLO11n,China_MotorBike__China_MotorBike_000201,D00,0.271397,True
YOLO11n,China_MotorBike__China_MotorBike_000215,D20,0.541908,True
YOLO11n,China_MotorBike__China_MotorBike_000215,D20,0.245026,False
YOLO11n,China_MotorBike__China_MotorBike_000218,D00,0.319164,True
YOLO11n,China_MotorBike__China_MotorBike_000218,D10,0.043755,True
YOLO11n,China_MotorBike__China_MotorBike_000221,D00,0.357056,True
YOLO11n,China_MotorBike__China_MotorBike_000226,D00,0.098438,True
YOLO11n,China_MotorBike__China_MotorBike_000226,D00,0.011162,True
YOLO11n,China_MotorBike__China_MotorBike_000226,D00,0.008263,False
YOLO11n,China_MotorBike__China_MotorBike_000232,D00,0.038132,True
YOLO11n,China_MotorBike__China_MotorBike_000232,D00,0.006809,True
YOLO11n,China_MotorBike__China_MotorBike_000232,D00,0.034744,False
YOLO11n,China_MotorBike__China_MotorBike_000232,D00,0.003845,True
YOLO11n,China_MotorBike__China_MotorBike_000247,D00,0.19202,True
YOLO11n,China_MotorBike__China_MotorBike_000247,D00,0.077759,False
YOLO11n,China_MotorBike__China_MotorBike_000259,D00,0.074074,True
YOLO11n,China_MotorBike__China_MotorBike_000262,D00,0.026608,False
YOLO11n,China_MotorBike__China_MotorBike_000269,D20,0.333332,True
YOLO11n,China_MotorBike__China_MotorBike_000269,D00,0.043697,False
YOLO11n,China_MotorBike__China_MotorBike_000269,D00,0.020027,False
YOLO11n,China_MotorBike__China_MotorBike_000290,D00,0.119549,True
YOLO11n,China_MotorBike__China_MotorBike_000290,D00,0.005341,False
YOLO11n,China_MotorBike__China_MotorBike_000301,D00,0.194355,True
YOLO11n,China_MotorBike__China_MotorBike_000301,D00,0.061523,True
YOLO11n,China_MotorBike__China_MotorBike_000304,D40,0.007664,True
YOLO11n,China_MotorBike__China_MotorBike_000304,D40,0.001099,False
YOLO11n,China_MotorBike__China_MotorBike_000307,D20,0.1642,True
YOLO11n,China_MotorBike__China_MotorBike_000307,D00,0.005531,True
YOLO11n,China_MotorBike__China_MotorBike_000318,D20,0.151211,True
YOLO11n,China_MotorBike__China_MotorBike_000318,D20,0.373215,False
YOLO11n,China_MotorBike__China_MotorBike_000318,D00,0.240761,True
YOLO11n,China_MotorBike__China_MotorBike_000327,D00,0.128014,True
YOLO11n,China_MotorBike__China_MotorBike_000327,D00,0.168228,True
YOLO11n,China_MotorBike__China_MotorBike_000328,D40,0.00248,True
YOLO11n,China_MotorBike__China_MotorBike_000328,D40,0.000378,False
YOLO11n,China_MotorBike__China_MotorBike_000333,D00,0.032761,True
YOLO11n,China_MotorBike__China_MotorBike_000346,D00,0.241241,True
YOLO11n,China_MotorBike__China_MotorBike_000351,D10,0.107212,True
YOLO11n,China_MotorBike__China_MotorBike_000361,D00,0.048119,True
YOLO11n,China_MotorBike__China_MotorBike_000361,D10,0.008041,True
YOLO11n,China_MotorBike__China_MotorBike_000361,D00,0.028603,False
YOLO11n,China_MotorBike__China_MotorBike_000376,D00,0.125,True
YOLO11n,China_MotorBike__China_MotorBike_000376,D00,0.106861,True
YOLO11n,China_MotorBike__China_MotorBike_000376,D00,0.047775,False
YOLO11n,China_MotorBike__China_MotorBike_000394,D40,0.002003,True
YOLO11n,China_MotorBike__China_MotorBike_000420,D10,0.022587,True
YOLO11n,China_MotorBike__China_MotorBike_000420,D00,0.245613,True
YOLO11n,China_MotorBike__China_MotorBike_000420,D00,0.069839,False
YOLO11n,China_MotorBike__China_MotorBike_000420,D10,0.008514,False
YOLO11n,China_MotorBike__China_MotorBike_000431,D00,0.010506,True
YOLO11n,China_MotorBike__China_MotorBike_000431,D00,0.006302,True
YOLO11n,China_MotorBike__China_MotorBike_000432,D10,0.072792,True
YOLO11n,China_MotorBike__China_MotorBike_000432,D10,0.067711,True
YOLO11n,China_MotorBike__China_MotorBike_000440,D00,0.002644,False
YOLO11n,China_MotorBike__China_MotorBike_000440,D10,0.010445,True
YOLO11n,China_MotorBike__China_MotorBike_000440,D10,0.00882,True
YOLO11n,China_MotorBike__China_MotorBike_000445,D20,0.3983,True
YOLO11n,China_MotorBike__China_MotorBike_000448,D20,0.090309,True
YOLO11n,China_MotorBike__China_MotorBike_000448,D40,0.001492,False
YOLO11n,China_MotorBike__China_MotorBike_000448,D20,0.028564,True
YOLO11n,China_MotorBike__China_MotorBike_000448,D00,0.005127,False
YOLO11n,China_MotorBike__China_MotorBike_000452,D10,0.086597,True
YOLO11n,China_MotorBike__China_MotorBike_000452,D10,0.034813,False
YOLO11n,China_MotorBike__China_MotorBike_000458,D10,0.187134,True
YOLO11n,China_MotorBike__China_MotorBike_000459,D20,0.098877,True
YOLO11n,China_MotorBike__China_MotorBike_000459,D10,0.029247,False
YOLO11n,China_MotorBike__China_MotorBike_000459,D10,0.040627,True
YOLO11n,China_MotorBike__China_MotorBike_000463,D10,0.091248,True
YOLO11n,China_MotorBike__China_MotorBike_000466,D10,0.012978,True
YOLO11n,China_MotorBike__China_MotorBike_000466,D10,0.060196,False
YOLO11n,China_MotorBike__China_MotorBike_000466,D10,0.020027,False
YOLO11n,China_MotorBike__China_MotorBike_000473,D40,0.000778,False
YOLO11n,China_MotorBike__China_MotorBike_000477,D00,0.069489,True
YOLO11n,China_MotorBike__China_MotorBike_000483,D00,0.050186,True
YOLO11n,China_MotorBike__China_MotorBike_000484,D20,0.323586,True
YOLO11n,China_MotorBike__China_MotorBike_000490,D10,0.063286,True
YOLO11n,China_MotorBike__China_MotorBike_000490,D10,0.036144,False
YOLO11n,China_MotorBike__China_MotorBike_000492,D20,0.067383,True
YOLO11n,China_MotorBike__China_MotorBike_000492,D00,0.010765,False
YOLO11n,China_MotorBike__China_MotorBike_000513,D10,0.015373,True
YOLO11n,China_MotorBike__China_MotorBike_000513,D00,0.009033,False
YOLO11n,China_MotorBike__China_MotorBike_000513,D20,0.460037,True
YOLO11n,China_MotorBike__China_MotorBike_000523,D00,0.109467,True
YOLO11n,China_MotorBike__China_MotorBike_000523,D00,0.002537,False
YOLO11n,China_MotorBike__China_MotorBike_000523,D00,0.011749,True
YOLO11n,China_MotorBike__China_MotorBike_000523,D00,0.037193,False
YOLO11n,China_MotorBike__China_MotorBike_000530,D10,0.075371,True
YOLO11n,China_MotorBike__China_MotorBike_000530,D10,0.032463,False
YOLO11n,China_MotorBike__China_MotorBike_000544,D20,0.269577,True
YOLO11n,China_MotorBike__China_MotorBike_000544,D00,0.062683,False
YOLO11n,China_MotorBike__China_MotorBike_000546,D00,0.14006,True
YOLO11n,China_MotorBike__China_MotorBike_000546,D00,0.052643,True
YOLO11n,China_MotorBike__China_MotorBike_000546,D00,0.105743,True
YOLO11n,China_MotorBike__China_MotorBike_000550,D20,0.485378,True
YOLO11n,China_MotorBike__China_MotorBike_000550,D20,0.302734,True
YOLO11n,China_MotorBike__China_MotorBike_000552,D40,0.058723,False
YOLO11n,China_MotorBike__China_MotorBike_000552,D00,0.085587,True
YOLO11n,China_MotorBike__China_MotorBike_000552,D00,0.020142,False
YOLO11n,China_MotorBike__China_MotorBike_000552,D00,0.012531,False
YOLO11n,China_MotorBike__China_MotorBike_000552,D20,0.003471,False
YOLO11n,China_MotorBike__China_MotorBike_000553,D00,0.046387,True
YOLO11n,China_MotorBike__China_MotorBike_000553,D40,0.000748,False
YOLO11n,China_MotorBike__China_MotorBike_000553,D20,0.133667,True
YOLO11n,China_MotorBike__China_MotorBike_000553,D20,0.018131,True
YOLO11n,China_MotorBike__China_MotorBike_000556,D00,0.026772,False
YOLO11n,China_MotorBike__China_MotorBike_000556,D00,0.028854,False
YOLO11n,China_MotorBike__China_MotorBike_000556,D10,0.01899,False
YOLO11n,China_MotorBike__China_MotorBike_000556,D00,0.054474,False
YOLO11n,China_MotorBike__China_MotorBike_000557,D00,0.19883,False
YOLO11n,China_MotorBike__China_MotorBike_000557,D00,0.059586,True
YOLO11n,China_MotorBike__China_MotorBike_000557,D10,0.024124,True
YOLO11n,China_MotorBike__China_MotorBike_000564,D00,0.030003,True
YOLO11n,China_MotorBike__China_MotorBike_000564,D00,0.00824,False
YOLO11n,China_MotorBike__China_MotorBike_000564,D00,0.161499,True
YOLO11n,China_MotorBike__China_MotorBike_000564,D00,0.01701,True
YOLO11n,China_MotorBike__China_MotorBike_000572,D00,0.073784,True
YOLO11n,China_MotorBike__China_MotorBike_000574,D00,0.203705,True
YOLO11n,China_MotorBike__China_MotorBike_000582,D40,0.000824,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D00,0.019012,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D00,0.018158,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D00,0.005791,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D00,0.026276,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D10,0.027664,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D00,0.043701,False
YOLO11n,China_MotorBike__China_MotorBike_000585,D00,0.013607,False
YOLO11n,China_MotorBike__China_MotorBike_000603,D00,0.193634,True
YOLO11n,China_MotorBike__China_MotorBike_000606,D10,0.08054,False
YOLO11n,China_MotorBike__China_MotorBike_000606,D00,0.005875,False
YOLO11n,China_MotorBike__China_MotorBike_000606,D00,0.021896,True
YOLO11n,China_MotorBike__China_MotorBike_000606,D00,0.006493,False
YOLO11n,China_MotorBike__China_MotorBike_000621,D10,0.076023,True
YOLO11n,China_MotorBike__China_MotorBike_000624,D00,0.066277,True
YOLO11n,China_MotorBike__China_MotorBike_000624,D10,0.03511,True
YOLO11n,China_MotorBike__China_MotorBike_000632,D10,0.103313,True
YOLO11n,China_MotorBike__China_MotorBike_000637,D00,0.103313,True
YOLO11n,China_MotorBike__China_MotorBike_000655,D10,0.029449,False
YOLO11n,China_MotorBike__China_MotorBike_000655,D00,0.112778,True
YOLO11n,China_MotorBike__China_MotorBike_000655,D20,0.038452,False
YOLO11n,China_MotorBike__China_MotorBike_000661,D00,0.022724,False
YOLO11n,China_MotorBike__China_MotorBike_000661,D00,0.213596,True
YOLO11n,China_MotorBike__China_MotorBike_000667,D00,0.063034,True
YOLO11n,China_MotorBike__China_MotorBike_000669,D00,0.142525,True
YOLO11n,China_MotorBike__China_MotorBike_000669,D00,0.014557,False
YOLO11n,China_MotorBike__China_MotorBike_000672,D00,0.034241,True
YOLO11n,China_MotorBike__China_MotorBike_000681,D00,0.159164,True
YOLO11n,China_MotorBike__China_MotorBike_000681,D00,0.131161,True
YOLO11n,China_MotorBike__China_MotorBike_000681,D00,0.093384,True
YOLO11n,China_MotorBike__China_MotorBike_000681,D00,0.006615,False
YOLO11n,China_MotorBike__China_MotorBike_000682,D00,0.239822,True
YOLO11n,China_MotorBike__China_MotorBike_000684,D00,0.074074,True
YOLO11n,China_MotorBike__China_MotorBike_000684,D10,0.035759,True
YOLO11n,China_MotorBike__China_MotorBike_000686,D00,0.197556,True
YOLO11n,China_MotorBike__China_MotorBike_000686,D00,0.08606,False
YOLO11n,China_MotorBike__China_MotorBike_000697,D00,0.195267,True
YOLO11n,China_MotorBike__China_MotorBike_000697,D00,0.338139,True
YOLO11n,China_MotorBike__China_MotorBike_000699,D00,0.035004,True
YOLO11n,China_MotorBike__China_MotorBike_000699,D10,0.077393,True
YOLO11n,China_MotorBike__China_MotorBike_000713,D00,0.165634,True
YOLO11n,China_MotorBike__China_MotorBike_000713,D00,0.221497,False
YOLO11n,China_MotorBike__China_MotorBike_000713,D00,0.078964,False
YOLO11n,China_MotorBike__China_MotorBike_000721,D00,0.335564,True
YOLO11n,China_MotorBike__China_MotorBike_000725,D00,0.088768,False
YOLO11n,China_MotorBike__China_MotorBike_000725,D00,0.022095,False
YOLO11n,China_MotorBike__China_MotorBike_000725,D00,0.022522,False
YOLO11n,China_MotorBike__China_MotorBike_000725,D00,0.041428,False
YOLO11n,China_MotorBike__China_MotorBike_000738,D00,0.024719,True
YOLO11n,China_MotorBike__China_MotorBike_000738,D20,0.176239,True
YOLO11n,China_MotorBike__China_MotorBike_000750,D20,0.350876,True
YOLO11n,China_MotorBike__China_MotorBike_000757,D00,0.019363,False
YOLO11n,China_MotorBike__China_MotorBike_000757,D00,0.085545,True
YOLO11n,China_MotorBike__China_MotorBike_000757,D00,0.00972,False
YOLO11n,China_MotorBike__China_MotorBike_000757,D10,0.010803,False
YOLO11n,China_MotorBike__China_MotorBike_000765,D00,0.260185,True
YOLO11n,China_MotorBike__China_MotorBike_000765,D10,0.020439,True
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.021149,True
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.024113,False
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.004784,False
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.006409,False
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.006729,False
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.00761,False
YOLO11n,China_MotorBike__China_MotorBike_000769,D00,0.22287,True
YOLO11n,China_MotorBike__China_MotorBike_000777,D10,0.030499,False
YOLO11n,China_MotorBike__China_MotorBike_000777,D10,0.079102,False
YOLO11n,China_MotorBike__China_MotorBike_000777,D10,0.022049,False
YOLO11n,China_MotorBike__China_MotorBike_000779,D00,0.048786,True
YOLO11n,China_MotorBike__China_MotorBike_000779,D00,0.009819,False
YOLO11n,China_MotorBike__China_MotorBike_000779,D00,0.073509,False
YOLO11n,China_MotorBike__China_MotorBike_000779,D00,0.037384,False
YOLO11n,China_MotorBike__China_MotorBike_000779,D00,0.046326,False
YOLO11n,China_MotorBike__China_MotorBike_000786,D40,0.00843,True
YOLO11n,China_MotorBike__China_MotorBike_000790,D00,0.050049,True
YOLO11n,China_MotorBike__China_MotorBike_000790,D20,0.356163,True
YOLO11n,China_MotorBike__China_MotorBike_000790,D20,0.026543,False
YOLO11n,China_MotorBike__China_MotorBike_000790,D20,0.039227,True
YOLO11n,China_MotorBike__China_MotorBike_000796,D00,0.067841,True
YOLO11n,China_MotorBike__China_MotorBike_000800,D10,0.134239,True
YOLO11n,China_MotorBike__China_MotorBike_000800,D00,0.040382,False
YOLO11n,China_MotorBike__China_MotorBike_000809,D00,0.091618,True
YOLO11n,China_MotorBike__China_MotorBike_000814,D00,0.173008,True
YOLO11n,China_MotorBike__China_MotorBike_000814,D00,0.015091,True
YOLO11n,China_MotorBike__China_MotorBike_000814,D00,0.048962,True
YOLO11n,China_MotorBike__China_MotorBike_000814,D00,0.009861,False
YOLO11n,China_MotorBike__China_MotorBike_000828,D00,0.026016,True
YOLO11n,China_MotorBike__China_MotorBike_000828,D00,0.028114,False
YOLO11n,China_MotorBike__China_MotorBike_000828,D00,0.029709,False
YOLO11n,China_MotorBike__China_MotorBike_000828,D00,0.031822,False
YOLO11n,China_MotorBike__China_MotorBike_000838,D00,0.104588,True
YOLO11n,China_MotorBike__China_MotorBike_000841,D40,0.003075,True
YOLO11n,China_MotorBike__China_MotorBike_000841,D40,0.000412,False
YOLO11n,China_MotorBike__China_MotorBike_000844,D20,0.364521,True
YOLO11n,China_MotorBike__China_MotorBike_000851,D10,0.095329,True
YOLO11n,China_MotorBike__China_MotorBike_000855,D00,0.044975,True
